,Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,Leading_Current_Power_Factor,NSM,WeekStatus_Weekday,WeekStatus_Weekend,Day_of_week_Friday,Day_of_week_Monday,Day_of_week_Saturday,Day_of_week_Sunday,Day_of_week_Thursday,Day_of_week_Tuesday,Day_of_week_Wednesday,Load_Type_Light_Load,Load_Type_Maximum_Load,Load_Type_Medium_Load
1295,8.64,0.94,4.14,0.0,99.41,90.18,43200,False,True,False,False,False,True,False,False,False,False,True,False
1296,4.57,0.0,12.64,0.0,100.0,34.0,44100,False,True,False,False,False,True,False,False,False,False,False,True
1297,5.11,0.0,23.4,0.0,100.0,21.33,45000,False,True,False,False,False,True,False,False,False,False,False,True
1298,4.43,0.0,17.21,0.0,100.0,24.93,45900,False,True,False,False,False,True,False,False,False,False,False,True
1299,4.46,0.0,17.14,0.0,100.0,25.18,46800,False,True,False,False,False,True,False,False,False,False,False,True
1300,21.1,1.15,13.54,0.01,99.85,84.16,47700,False,True,False,False,False,True,False,False,False,False,False,True
1301,32.0,1.4,5.26,0.01,99.9,98.68,48600,False,True,False,False,False,True,False,False,False,False,False,True
1302,30.96,1.12,4.32,0.01,99.93,99.04,49500,False,True,False,False,False,True,False,False,False,False,False,True
1303,30.78,0.47,5.94,0.01,99.99,98.19,50400,False,True,False,False,False,True,False,False,False,False,False,True
1304,29.05,0.18,8.75,0.01,100.0,95.75,51300,False,True,False,False,False,True,False,False,False,False,False,True
1305,28.12,0.0,10.26,0.01,100.0,93.94,52200,False,True,False,False,False,True,False,False,False,False,False,True
1306,29.45,0.11,9.32,0.01,100.0,95.34,53100,False,True,False,False,False,True,False,False,False,False,False,True
1307,31.57,0.65,2.52,0.01,99.98,99.68,54000,False,True,False,False,False,True,False,False,False,False,False,True
1308,31.61,0.68,2.45,0.01,99.98,99.7,54900,False,True,False,False,False,True,False,False,False,False,False,True
1309,33.62,1.62,2.41,0.02,99.88,99.74,55800,False,True,False,False,False,True,False,False,False,False,False,True
1310,38.2,3.96,0.86,0.02,99.47,99.97,56700,False,True,False,False,False,True,False,False,False,False,False,True
1311,58.86,20.92,0.07,0.03,94.23,100.0,57600,False,True,False,False,False,True,False,False,False,False,False,True
1312,40.86,7.52,1.3,0.02,98.35,99.95,58500,False,True,False,False,False,True,False,False,False,False,False,True
1313,28.62,0.11,8.71,0.01,100.0,95.67,59400,False,True,False,False,False,True,False,False,False,False,False,True
1314,7.09,0.0,22.25,0.0,100.0,30.36,60300,False,True,False,False,False,True,False,False,False,False,False,True
1315,5.4,0.0,26.6,0.0,100.0,19.89,61200,False,True,False,False,False,True,False,False,False,False,False,True
1316,5.11,0.0,26.68,0.0,100.0,18.81,62100,False,True,False,False,False,True,False,False,False,False,True,False
1317,5.04,0.0,26.6,0.0,100.0,18.62,63000,False,True,False,False,False,True,False,False,False,False,True,False
1318,5.18,0.0,26.64,0.0,100.0,19.09,63900,False,True,False,False,False,True,False,False,False,False,True,False
1319,5.04,0.0,26.82,0.0,100.0,18.47,64800,False,True,False,False,False,True,False,False,False,False,True,False
1320,4.75,0.0,10.91,0.0,100.0,39.92,65700,False,True,False,False,False,True,False,False,False,False,True,False
1321,4.75,0.0,9.47,0.0,100.0,44.83,66600,False,True,False,False,False,True,False,False,False,False,True,False
1322,4.93,0.0,23.22,0.0,100.0,20.77,67500,False,True,False,False,False,True,False,False,False,False,True,False
1323,4.93,0.0,27.04,0.0,100.0,17.94,68400,False,True,False,False,False,True,False,False,False,False,True,False
1324,4.97,0.0,27.0,0.0,100.0,18.1,69300,False,True,False,False,False,True,False,False,False,False,True,False
1325,4.93,0.0,27.0,0.0,100.0,17.96,70200,False,True,False,False,False,True,False,False,False,False,True,False
1326,4.97,0.0,27.04,0.0,100.0,18.08,71100,False,True,False,False,False,True,False,False,False,False,True,False
1327,5.04,0.0,26.93,0.0,100.0,18.4,72000,False,True,False,False,False,True,False,False,False,False,True,False
1328,4.97,0.0,27.04,0.0,100.0,18.08,72900,False,True,False,False,False,True,False,False,False,False,False,True
1329,4.93,0.0,27.14,0.0,100.0,17.87,73800,False,True,False,False,False,True,False,False,False,False,False,True
1330,4.93,0.0,27.04,0.0,100.0,17.94,74700,False,True,False,False,False,True,False,False,False,False,False,True
1331,4.97,0.0,26.96,0.0,100.0,18.13,75600,False,True,False,False,False,True,False,False,False,False,False,True
1332,5.0,0.0,27.0,0.0,100.0,18.21,76500,False,True,False,False,False,True,False,False,False,False,False,True
1333,4.93,0.0,27.07,0.0,100.0,17.92,77400,False,True,False,False,False,True,False,False,False,False,False,True
1334,4.97,0.0,26.96,0.0,100.0,18.13,78300,False,True,False,False,False,True,False,False,False,False,False,True
1335,4.93,0.0,27.11,0.0,100.0,17.89,79200,False,True,False,False,False,True,False,False,False,False,False,True
1336,4.82,1.37,15.62,0.0,96.19,29.49,80100,False,True,False,False,False,True,False,False,False,False,True,False
1337,4.61,4.21,0.0,0.0,73.84,100.0,81000,False,True,False,False,False,True,False,False,False,False,True,False
1338,4.57,4.1,0.0,0.0,74.43,100.0,81900,False,True,False,False,False,True,False,False,False,False,True,False
1339,4.57,4.0,0.0,0.0,75.25,100.0,82800,False,True,False,False,False,True,False,False,False,False,True,False
1340,4.5,3.56,0.0,0.0,78.43,100.0,83700,False,True,False,False,False,True,False,False,False,True,False,False
1341,4.61,3.56,0.0,0.0,79.15,100.0,84600,False,True,False,False,False,True,False,False,False,True,False,False
1342,4.54,3.74,0.0,0.0,77.18,100.0,85500,False,True,False,False,False,True,False,False,False,True,False,False
1343,4.57,4.0,0.0,0.0,75.25,100.0,0,False,True,False,False,False,True,False,False,False,True,False,False
1344,4.54,4.03,0.0,0.0,74.79,100.0,900,True,False,False,True,False,False,False,False,False,True,False,False
1345,4.57,4.25,0.0,0.0,73.23,100.0,1800,True,False,False,True,False,False,False,False,False,True,False,False
1346,4.68,4.39,0.0,0.0,72.93,100.0,2700,True,False,False,True,False,False,False,False,False,True,False,False
1347,4.61,4.46,0.0,0.0,71.87,100.0,3600,True,False,False,True,False,False,False,False,False,True,False,False
1348,4.57,4.46,0.0,0.0,71.57,100.0,4500,True,False,False,True,False,False,False,False,False,True,False,False
1349,4.61,4.54,0.0,0.0,71.25,100.0,5400,True,False,False,True,False,False,False,False,False,True,False,False
1350,4.61,4.46,0.0,0.0,71.87,100.0,6300,True,False,False,True,False,False,False,False,False,True,False,False
1351,4.64,4.5,0.0,0.0,71.79,100.0,7200,True,False,False,True,False,False,False,False,False,True,False,False
1352,4.61,4.68,0.0,0.0,70.18,100.0,8100,True,False,False,True,False,False,False,False,False,True,False,False
1353,4.57,4.68,0.0,0.0,69.86,100.0,9000,True,False,False,True,False,False,False,False,False,True,False,False
1354,4.61,4.64,0.0,0.0,70.48,100.0,9900,True,False,False,True,False,False,False,False,False,True,False,False
1355,4.61,4.39,0.0,0.0,72.42,100.0,10800,True,False,False,True,False,False,False,False,False,True,False,False
1356,4.68,4.75,0.0,0.0,70.18,100.0,11700,True,False,False,True,False,False,False,False,False,True,False,False
1357,4.64,4.9,0.0,0.0,68.76,100.0,12600,True,False,False,True,False,False,False,False,False,True,False,False
1358,4.61,4.57,0.0,0.0,71.02,100.0,13500,True,False,False,True,False,False,False,False,False,True,False,False
1359,4.61,4.64,0.0,0.0,70.48,100.0,14400,True,False,False,True,False,False,False,False,False,True,False,False
1360,4.61,4.5,0.0,0.0,71.56,100.0,15300,True,False,False,True,False,False,False,False,False,True,False,False
1361,4.64,4.57,0.0,0.0,71.25,100.0,16200,True,False,False,True,False,False,False,False,False,True,False,False
1362,4.57,4.43,0.0,0.0,71.8,100.0,17100,True,False,False,True,False,False,False,False,False,True,False,False
1363,4.61,4.32,0.0,0.0,72.97,100.0,18000,True,False,False,True,False,False,False,False,False,True,False,False
1364,4.43,4.07,0.0,0.0,73.64,100.0,18900,True,False,False,True,False,False,False,False,False,True,False,False
1365,4.03,3.35,0.0,0.0,76.9,100.0,19800,True,False,False,True,False,False,False,False,False,True,False,False
1366,4.64,4.36,0.0,0.0,72.88,100.0,20700,True,False,False,True,False,False,False,False,False,True,False,False
1367,4.0,3.38,0.0,0.0,76.38,100.0,21600,True,False,False,True,False,False,False,False,False,True,False,False
1368,4.93,3.96,0.0,0.0,77.96,100.0,22500,True,False,False,True,False,False,False,False,False,True,False,False
1369,5.4,4.07,0.0,0.0,79.86,100.0,23400,True,False,False,True,False,False,False,False,False,True,False,False
1370,5.08,4.0,0.0,0.0,78.57,100.0,24300,True,False,False,True,False,False,False,False,False,True,False,False
1371,5.8,3.96,0.0,0.0,82.59,100.0,25200,True,False,False,True,False,False,False,False,False,True,False,False
1372,4.79,3.71,0.0,0.0,79.06,100.0,26100,True,False,False,True,False,False,False,False,False,True,False,False
1373,5.62,3.74,0.0,0.0,83.25,100.0,27000,True,False,False,True,False,False,False,False,False,True,False,False
1374,5.87,3.56,0.0,0.0,85.5,100.0,27900,True,False,False,True,False,False,False,False,False,True,False,False
1375,7.02,3.71,0.04,0.0,88.41,100.0,28800,True,False,False,True,False,False,False,False,False,True,False,False
1376,36.97,29.16,0.04,0.02,78.52,100.0,29700,True,False,False,True,False,False,False,False,False,True,False,False
1377,84.92,69.7,0.0,0.04,77.3,100.0,30600,True,False,False,True,False,False,False,False,False,True,False,False
1378,82.08,78.26,0.0,0.04,72.37,100.0,31500,True,False,False,True,False,False,False,False,False,True,False,False
1379,86.98,50.04,0.0,0.04,86.68,100.0,32400,True,False,False,True,False,False,False,False,False,True,False,False
1380,89.53,47.12,0.0,0.04,88.49,100.0,33300,True,False,False,True,False,False,False,False,False,False,False,True
1381,88.99,43.2,0.0,0.04,89.96,100.0,34200,True,False,False,True,False,False,False,False,False,False,False,True
1382,87.91,47.05,0.0,0.04,88.17,100.0,35100,True,False,False,True,False,False,False,False,False,False,False,True
1383,109.58,65.59,0.0,0.05,85.8,100.0,36000,True,False,False,True,False,False,False,False,False,False,False,True
1384,80.1,39.2,0.0,0.04,89.82,100.0,36900,True,False,False,True,False,False,False,False,False,False,True,False
1385,105.84,64.12,0.0,0.05,85.53,100.0,37800,True,False,False,True,False,False,False,False,False,False,True,False
1386,91.87,48.85,0.0,0.04,88.29,100.0,38700,True,False,False,True,False,False,False,False,False,False,True,False
1387,84.92,46.94,0.0,0.04,87.52,100.0,39600,True,False,False,True,False,False,False,False,False,False,True,False
1388,99.25,69.55,0.0,0.05,81.89,100.0,40500,True,False,False,True,False,False,False,False,False,False,True,False
1389,84.49,66.31,0.0,0.04,78.67,100.0,41400,True,False,False,True,False,False,False,False,False,False,True,False
1390,104.87,68.47,0.0,0.05,83.73,100.0,42300,True,False,False,True,False,False,False,False,False,False,True,False
1391,120.53,72.07,0.0,0.06,85.83,100.0,43200,True,False,False,True,False,False,False,False,False,False,True,False
1392,40.32,16.6,18.47,0.02,92.47,90.92,44100,True,False,False,True,False,False,False,False,False,False,False,True
1393,7.27,0.0,26.14,0.0,100.0,26.79,45000,True,False,False,True,False,False,False,False,False,False,False,True
1394,7.81,0.0,25.52,0.0,100.0,29.26,45900,True,False,False,True,False,False,False,False,False,False,False,True
1395,7.81,0.0,25.52,0.0,100.0,29.26,46800,True,False,False,True,False,False,False,False,False,False,False,True
1396,75.74,31.5,6.66,0.03,92.33,99.62,47700,True,False,False,True,False,False,False,False,False,False,False,True
1397,146.27,76.79,0.0,0.07,88.54,100.0,48600,True,False,False,True,False,False,False,False,False,False,False,True
1398,153.14,70.45,0.0,0.07,90.85,100.0,49500,True,False,False,True,False,False,False,False,False,False,False,True
1399,124.34,62.57,0.0,0.06,89.33,100.0,50400,True,False,False,True,False,False,False,False,False,False,False,True
1400,74.92,31.64,0.0,0.03,92.12,100.0,51300,True,False,False,True,False,False,False,False,False,False,False,True
1401,69.98,31.07,0.0,0.03,91.4,100.0,52200,True,False,False,True,False,False,False,False,False,False,False,True
1402,70.09,26.6,0.0,0.03,93.49,100.0,53100,True,False,False,True,False,False,False,False,False,False,False,True
1403,59.22,23.76,0.0,0.03,92.81,100.0,54000,True,False,False,True,False,False,False,False,False,False,False,True
1404,52.92,17.89,0.0,0.02,94.73,100.0,54900,True,False,False,True,False,False,False,False,False,False,False,True
1405,59.44,20.27,0.0,0.03,94.65,100.0,55800,True,False,False,True,False,False,False,False,False,False,False,True
1406,59.76,20.02,0.0,0.03,94.82,100.0,56700,True,False,False,True,False,False,False,False,False,False,False,True
1407,54.65,17.42,0.0,0.03,95.28,100.0,57600,True,False,False,True,False,False,False,False,False,False,False,True
1408,55.66,17.03,0.0,0.03,95.62,100.0,58500,True,False,False,True,False,False,False,False,False,False,False,True
1409,58.93,20.41,0.0,0.03,94.49,100.0,59400,True,False,False,True,False,False,False,False,False,False,False,True
1410,66.13,26.6,0.0,0.03,92.78,100.0,60300,True,False,False,True,False,False,False,False,False,False,False,True
1411,59.83,19.15,0.0,0.03,95.24,100.0,61200,True,False,False,True,False,False,False,False,False,False,False,True
1412,55.62,18.0,0.0,0.03,95.14,100.0,62100,True,False,False,True,False,False,False,False,False,False,True,False
1413,61.24,25.16,0.0,0.03,92.5,100.0,63000,True,False,False,True,False,False,False,False,False,False,True,False
1414,42.95,3.31,0.61,0.02,99.7,99.99,63900,True,False,False,True,False,False,False,False,False,False,True,False
1415,34.42,0.18,4.93,0.02,100.0,98.99,64800,True,False,False,True,False,False,False,False,False,False,True,False
1416,62.5,38.38,0.32,0.03,85.22,100.0,65700,True,False,False,True,False,False,False,False,False,False,True,False
1417,71.64,48.49,0.0,0.03,82.81,100.0,66600,True,False,False,True,False,False,False,False,False,False,True,False
1418,72.83,37.04,0.0,0.03,89.13,100.0,67500,True,False,False,True,False,False,False,False,False,False,True,False
1419,70.63,32.72,0.0,0.03,90.74,100.0,68400,True,False,False,True,False,False,False,False,False,False,True,False
1420,72.94,32.51,0.0,0.03,91.34,100.0,69300,True,False,False,True,False,False,False,False,False,False,True,False
1421,72.58,33.16,0.0,0.03,90.96,100.0,70200,True,False,False,True,False,False,False,False,False,False,True,False
1422,68.54,30.85,0.0,0.03,91.19,100.0,71100,True,False,False,True,False,False,False,False,False,False,True,False
1423,66.92,30.13,0.0,0.03,91.18,100.0,72000,True,False,False,True,False,False,False,False,False,False,True,False
1424,79.09,39.85,0.0,0.04,89.3,100.0,72900,True,False,False,True,False,False,False,False,False,False,False,True
1425,71.32,36.86,0.0,0.03,88.84,100.0,73800,True,False,False,True,False,False,False,False,False,False,False,True
1426,59.69,22.54,0.0,0.03,93.55,100.0,74700,True,False,False,True,False,False,False,False,False,False,False,True
1427,46.33,8.78,2.88,0.02,98.25,99.81,75600,True,False,False,True,False,False,False,False,False,False,False,True
1428,8.96,0.0,23.69,0.0,100.0,35.38,76500,True,False,False,True,False,False,False,False,False,False,False,True
1429,5.58,0.0,25.78,0.0,100.0,21.15,77400,True,False,False,True,False,False,False,False,False,False,False,True
1430,5.11,0.0,25.88,0.0,100.0,19.37,78300,True,False,False,True,False,False,False,False,False,False,False,True
1431,5.08,0.0,25.99,0.0,100.0,19.18,79200,True,False,False,True,False,False,False,False,False,False,False,True
1432,4.97,2.23,14.47,0.0,91.24,32.48,80100,True,False,False,True,False,False,False,False,False,False,True,False
1433,4.79,6.26,0.0,0.0,60.77,100.0,81000,True,False,False,True,False,False,False,False,False,False,True,False
1434,4.79,6.12,0.0,0.0,61.63,100.0,81900,True,False,False,True,False,False,False,False,False,False,True,False
1435,4.68,5.72,0.0,0.0,63.32,100.0,82800,True,False,False,True,False,False,False,False,False,False,True,False
1436,4.68,5.22,0.0,0.0,66.75,100.0,83700,True,False,False,True,False,False,False,False,False,True,False,False
1437,4.61,5.04,0.0,0.0,67.49,100.0,84600,True,False,False,True,False,False,False,False,False,True,False,False
1438,4.64,5.33,0.0,0.0,65.66,100.0,85500,True,False,False,True,False,False,False,False,False,True,False,False
1439,4.64,5.44,0.0,0.0,64.89,100.0,0,True,False,False,True,False,False,False,False,False,True,False,False
1440,4.54,5.29,0.0,0.0,65.13,100.0,900,True,False,False,False,False,False,False,True,False,True,False,False
1441,4.68,5.58,0.0,0.0,64.26,100.0,1800,True,False,False,False,False,False,False,True,False,True,False,False
1442,4.64,6.01,0.0,0.0,61.11,100.0,2700,True,False,False,False,False,False,False,True,False,True,False,False
1443,4.64,5.65,0.0,0.0,63.47,100.0,3600,True,False,False,False,False,False,False,True,False,True,False,False
1444,4.61,5.54,0.0,0.0,63.96,100.0,4500,True,False,False,False,False,False,False,True,False,True,False,False
1445,4.64,5.62,0.0,0.0,63.67,100.0,5400,True,False,False,False,False,False,False,True,False,True,False,False
1446,4.64,5.58,0.0,0.0,63.94,100.0,6300,True,False,False,False,False,False,False,True,False,True,False,False
